Job Title,Company,Location,Job Type,Date Posted,Job Link
BACKEND DEVELOPER,Cybertrom,Mapusa,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/cybertrom-full-time-backend-developer/
SENIOR CONVERSATIONAL AI ENGINEER,Avaamo technologies pvt ltd,Other,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/avaamo-technologies-pvt-ltd-bengaluru-full-time-senior-conversational-ai-engineer/
SENIOR ANDROID DEVELOPER,Unexplored Goa,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/unexplored-goa-panaji-full-time-senior-android-developer/
CORPORATE & RETAIL AREA SALES EXECUTIVE,Photojaanic,Mapusa,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/photojaanic-tivim-goa-full-time-corporate-retail-area-sales-executive/
SOFTWARE DEVELOPER,Powersoft Technologies Pte. Ltd.,Mapusa,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/powersoft-technologies-pte-ltd-goa-full-time-software-developer-2/
SQL DATABASE ADMINISTRATOR,Frontline Managed Services,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/intelliteach-offshore-pvt-ltd-goa-full-time-sql-database-administrator/
NOC ENGINEER,Frontline Managed Services,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/intelliteach-offshore-pvt-ltd-goa-full-time-noc-engineer-3/
DIGITAL MARKETING INTERN,DigitalDrop,Vasco,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/digitaldrop-goa-india-full-time-digital-marketing-intern/
SOCIAL MEDIA EXECUTIVE,DigitalDrop,Vasco,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/digitaldrop-goa-india-full-time-social-media-executive/
SENIOR WEB DEVELOPER,DigitalDrop,Vasco,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/digitaldrop-goa-india-full-time-senior-web-developer/
GRAPHIC DESIGNER,DigitalDrop,Vasco,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/digitaldrop-goa-india-full-time-graphic-designer/
FULL STACK WEB DEVELOPER,Kodework,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/kodework-goa-full-time-full-stack-web-developer/
HARDWARE/NETWORK ENGINEER,Aviation Crew,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/aviation-crew-goa-airport-full-time-hardware-network-engineer/
MECHANICAL ENGINEER | AIRLINES,Aviation Crew,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/aviation-crew-goa-airport-full-time-mechanical-engineer-airlines/
SENIOR SOFTWARE DEVELOPER,freethink,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/freethink-panjim-full-time-senior-software-developer/
SOCIAL MEDIA MANAGER,Growth Gravy,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/growth-gravy-401-nizmar-center-atmaram-borkar-road-panjim-goa-india-403001-full-time-social-media-manager-2/
ECOMMERCE ASSISTANT (FREELANCE),Photojaanic,Mapusa,PART-TIME,Posted 5 years ago,https://startupgoa.org/job/photojaanic-part-time-ecommerce-assistant/
BUSINESS DEVELOPMENT EXECUTIVE,Photojaanic,Mapusa,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/photojaanic-tivim-goa-full-time-business-development-executive/
REACT NATIVE DEVELOPERS,Helix Tech,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/helix-tech-goa-full-time-react-native-developers-3/
SALES AND MARKETING,EME Automation,Ponda,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/eme-automation-kundaim-industrial-estate-full-time-sales-and-marketing/
WEB DEVELOPER – 1+ EXPERIENCE,DigitalDrop,Vasco,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/digitaldrop-goa-india-full-time-web-developer-1-experience/
SENIOR SOFTWARE DEVELOPER (.NET MVC),2ordr International LLC,Mapusa,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/2ordr-international-llc-mapusa-full-time-senior-software-developer/
JR. OPERATIONS EXECUTIVE,Bluestream.io,Anjuna,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/bluestream-io-vagator-goa-full-time-jr-operations-executive/
JAVASCRIPT DEVELOPER,Cloud Analytica,Margao,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/cloud-analytica-sapana-plaza-margao-full-time-javascript-developer/
PYTHON DEVELOPER,Cloud Analytica,Margao,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/cloud-analytica-sapana-plaza-margao-full-time-python-developer/
SME – NETWORK AND VOICE – US SHIFT,Zion HR Consultancy,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/zion-hr-consultancy-goa-full-time-sme-network-and-voice-us-shift/
ANDROID DEVELOPER,Photojaanic,Mapusa,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/photojaanic-tivim-goa-full-time-android-developer/
BACKEND DEVELOPER,Photojaanic,Mapusa,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/photojaanic-tivim-goa-full-time-backend-developer/
SERVICE DESK ANALYST,Zion HR Consultancy,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/zion-hr-consultancy-goa-full-time-service-desk-analyst/
EBILLING SPECIALIST – NIGHT SHIFT,Zion HR Consultancy,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/zion-hr-consultancy-goa-full-time-ebilling-specialist-night-shift-2/
SERVICE DESK ANALYST,Frontline Managed Services,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/intelliteach-offshore-pvt-ltd-goa-full-time-service-desk-analyst/
WEB DEVELOPER,Kodework,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/kodework-goa-full-time-web-developer/
SOFTWARE DEVELOPER (FRESHER),freethink,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/freethink-panjim-full-time-software-developer-fresher-2/
WEB DEVELOPER,SoftMonks (OPC) Private Limited,Mapusa,INTERNSHIP,Posted 5 years ago,https://startupgoa.org/job/softmonks-opc-private-limited-mapusa-internship-web-developer/
SOFTWARE DEVELOPER,SoftMonks (OPC) Private Limited,Mapusa,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/softmonks-opc-private-limited-mapusa-full-time-php-developer/
SUPPORT EXECUTIVE ROLE FOR FRESHERS,Vacation Labs,Other,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/vacation-labs-goa-full-time-support-executive-role-for-freshers-3/
WORDPRESS DEVELOPER,Coreiweb,Vasco,FREELANCE,Posted 5 years ago,https://startupgoa.org/job/coreiweb-goa-freelance-full-time-part-time-wordpress-developer/
CONFLICT ANALYST,Frontline Managed Services,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/intelliteach-offshore-pvt-ltd-goa-full-time-conflict-analyst/
OPERATIONS INTERN,Spintly (By Mrinq Technologies LLP),Ponda,INTERNSHIP,Posted 5 years ago,https://startupgoa.org/job/spintly-by-mrinq-technologies-llp-goa-internship-operations-intern/
BACKEND DEVELOPER,Bluestream.io,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/bluestream-io-india-full-time-backend-developer/
MOBILE DEVELOPER,Bluestream.io,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/bluestream-io-india-full-time-mobile-developer/
DESKTOP SUPPORT EXECUTIVE,Source It Out KPO Services Pvt Ltd,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/source-it-out-kpo-services-pvt-ltd-goa-full-time-desktop-support-executive/
"TRAINEE, CUSTOMER SUPPORT & ORDER PROCESSING",Cravium Gourmet Pvt. Ltd.,Verna,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/cravium-gourmet-pvt-ltd-goa-full-time-trainee-customer-support-order-processing/
.NET DEVELOPER (C# & WPF),Reliable Software,Margao,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/reliable-software-margao-full-time-net-developer-c-wpf/
DESKTOP SUPPORT SPECIALIST,Zion HR Consultancy,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/zion-hr-consultancy-goa-full-time-desktop-support-specialist/
BUSINESS ANALYST – REPORTING,Zion HR Consultancy,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/zion-hr-consultancy-goa-full-time-business-analyst-reporting/
FRONT END DEVELOPER,Transerve Technologies Pvt. Ltd.,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/transerve-technologies-pvt-ltd-panaji-full-time-front-end-developer/
SENIOR BACKEND ENGINEER,Transerve Technologies Pvt. Ltd.,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/transerve-technologies-pvt-ltd-panaji-full-time-senior-backend-engineer/
DESKTOP SUPPORT SPECIALIST,Frontline Managed Services,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/intelliteach-offshore-pvt-ltd-goa-full-time-desktop-support-specialist/
BUSINESS ANALYST – REPORTING,Frontline Managed Services,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/intelliteach-offshore-pvt-ltd-goa-full-time-business-analyst-reporting/
SENIOR SOFTWARE ENGINEER (PYTHON),Jobs for Goan,Verna,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/jobs-for-goan-verna-full-time-senior-software-engineer-python/
LEAD GENERATION EXECUTIVE – SOUTH GOA,Jobs for Goan,Margao,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/jobs-for-goan-full-time-lead-generation-executive-south-goa/
UI/UX DESIGNER FREELANCER,Photojaanic,Mapusa,FREELANCE,Posted 5 years ago,https://startupgoa.org/job/photojaanic-tivim-goa-freelance-ui-ux-designer-freelancer/
BUSINESS ANALYST,Source It Out KPO Services Pvt Ltd,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/source-it-out-kpo-services-pvt-ltd-full-time-business-analyst/
ISMS CONSULTANT,Source It Out KPO Services Pvt Ltd,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/source-it-out-kpo-services-pvt-ltd-goa-full-time-isms-consultant/
TECHNICAL ASSISTANT,Simplit Software Solutions Pvt Ltd,Ponda,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/simplit-software-solutions-pvt-ltd-ponda-full-time-technical-assistant/
TEAM LEAD,Samasa Technologies,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/samasa-technologies-full-time-team-lead/
ANGULAR DEVELOPER,Samasa Technologies,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/samasa-technologies-full-time-angular-developer-2/
VACANCY FOR EXPERIENCED SALES EXECUTIVE FOR REAL ESTATE AGENCY,CITIHOMES Realty,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/citihomes-realty-goa-full-time-vacancy-for-experienced-sales-executive-for-real-estate-agency/
IOS- MOBILE APP DEVELOPER,Source It Out KPO Services Pvt Ltd,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/source-it-out-kpo-services-pvt-ltd-goa-full-time-mobile-app-developer/
SALES EXECUTIVE,Hypercube Technologies,Panjim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/hypercube-technologies-full-time-sales-executive/
LOOKING FOR ONLINE LEAD GENERATION EXECUTIVE,Kodework,Porvorim,FULL-TIME,Posted 5 years ago,https://startupgoa.org/job/kodework-goa-full-time-looking-for-online-lead-generation-executive/
FREELANCE GRAPHIC DESIGNER,Photojaanic,Mapusa,PART-TIME,Posted 6 years ago,https://startupgoa.org/job/photojaanic-tivim-goa-part-time-freelance-graphic-designer/
SALES MANAGER,Hypercube Technologies,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/hypercube-technologies-full-time-sales-manager/
.NET DEVELOPER,Source It Out KPO Services Pvt Ltd,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/source-it-out-kpo-services-pvt-ltd-full-time-net-developer-2/
ACCOUNTS EXECUTIVE,Cravium Gourmet Pvt. Ltd.,Verna,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/cravium-gourmet-pvt-ltd-goa-full-time-accounts-executive-2/
BLOCKCHAIN DEVELOPER,Source It Out KPO Services Pvt Ltd,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/source-it-out-kpo-services-pvt-ltd-goa-full-time-blockchain-developer/
REACT FRONTEND DEVELOPER,Source It Out KPO Services Pvt Ltd,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/source-it-out-kpo-services-pvt-ltd-goa-full-time-react-frontend-developer/
REQ: BUSINESS DEVELOPMENT MANAGER,Kodework,Porvorim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/kodework-goa-full-time-req-business-development-manager/
E-BILLING SPECIALIST( US SHIFT ),Frontline Managed Services,Porvorim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/intelliteach-offshore-pvt-ltd-goa-full-time-e-billing-specialist-us-shift/
NOC ENGINEER,Frontline Managed Services,Porvorim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/intelliteach-offshore-pvt-ltd-goa-full-time-noc-engineer-2/
"COMMUNITY MANAGER AT VCN COWORKING SPACE, BANER",VCN Coworking Space,Other,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/vcn-coworking-space-pune-full-time-community-manager-at-vcn-coworking-space-baner/
JR. MOBILE DEVELOPER,Bluestream.io,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/bluestream-io-goa-full-time-jr-mobile-developer/
TEAM LEAD (SOFTWARE ENGINEERING),Letcetra Agritech Pvt. Ltd.,Margao,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/letcetra-agritech-pvt-ltd-goa-full-time-team-lead-software-engineering/
WORDPRESS DEVELOPER,Virtualwebs Servers Pvt.Ltd.,Margao,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/virtualwebs-servers-pvt-ltd-margao-goa-full-time-wordpress-developer-2/
AUDIO-VISUAL CONTENT CREATOR,Jobs for Goan,Porvorim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/jobs-for-goan-full-time-audio-visual-content-creator/
SALES EXECUTIVE (OUTDOOR),Jobs for Goan,Porvorim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/jobs-for-goan-full-time-sales-executive-outdoor/
SALES EXECUTIVE (OUTDOOR) – SOFTWARE AND IT SALES,Jobs for Goan,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/jobs-for-goan-panjim-full-time-sales-executive-outdoor-software-and-it-sales/
CAMERAMAN/VIDEOGRAPHER,Sampoorna Yoga,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/sampoorna-yoga-dona-paula-goa-full-time-cameraman-videographer/
CONTENT STRATEGIST / CREATOR,Sampoorna Yoga,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/sampoorna-yoga-dona-paula-goa-full-time-content-strategist-creator/
GRAPHIC DESIGNER,Social Hive,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/social-hive-goa-full-time-graphic-designer/
QA MANUAL TESTER,Empezar Software Labs,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/empezar-software-labs-full-time-qa-manual-tester/
SOFTWARE DEVELOPER,Powersoft Technologies Pte. Ltd.,Mapusa,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/powersoft-technologies-pte-ltd-goa-full-time-software-developer/
IT EXECUTIVE/ASST. NOC ENGINEER,Zion HR Consultancy,Porvorim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/zion-hr-consultancy-goa-full-time-it-executive-asst-noc-engineer/
SALES & MARKETING INTERN,LaFabrica Craft PVT,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/lafabrica-craft-pvt-full-time-sales-marketing-intern/
MOBILE APP DEVELOPER,Jobs for Goan,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/jobs-for-goan-panjim-full-time-mobile-app-developer/
SME – NETWORK & VOICE,Frontline Managed Services,Porvorim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/intelliteach-offshore-pvt-ltd-goa-full-time-sme-network-voice/
REQ. SALES EXECUTIVE POSITION,Kodework,Porvorim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/kodework-goa-full-time-req-sales-executive-position/
SR. PHP DEVELOPER,WhiteCloudSoftware,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/whitecloudsoftware-panaji-goa-full-time-sr-php-developer/
JR. SYSTEM ADMINISTRATOR,Photojaanic,Mapusa,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/photojaanic-tivim-goa-full-time-jr-system-administrator/
JUNIOR SOFTWARE DEVELOPER,Warnell Technologies Pvt. Ltd.,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/warnell-technologies-pvt-ltd-remote-full-time-junior-software-developer/
SENIOR SOFTWARE DEVELOPER ( .NET/MVC),2ordr International LLC,Mapusa,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/2ordr-international-llc-mapusa-full-time-junior-software-developer/
SENIOR SOFTWARE DEVELOPER,Helix Tech,Porvorim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/helix-tech-full-time-senior-software-developer/
SALES OFFICER – CASA SALES,Hirva HR Solutions,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/hirva-hr-solutions-goa-full-time-sales-officer-casa-sales/
REQ. IMMEDIATE REACT.JS DEVELOPER -CONTRACT WFH,Kodework,Porvorim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/kodework-goa-full-time-req-immediate-react-js-developer-contract-wfh/
GRAPHIC DESIGNER,BLive,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/blive-miramar-full-time-graphic-designer/
WORDPRESS DEVELOPER,Coderix Solutions LLP,Ponda,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/coderix-solutions-llp-ponda-goa-full-time-wordpress-developer/
REQ. IMMEDIATE .NET DEVELOPER -CONTRACT WFH,Kodework,Porvorim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/kodework-goa-full-time-req-immediate-net-developer-contract-wfh/
COGNITIVE DEVELOPER,Source It Out KPO Services Pvt Ltd,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/source-it-out-kpo-services-pvt-ltd-goa-full-time-cognitive-developer/
SOCIAL MEDIA MANAGER JULY 2020,TeaTrunk.com,Porvorim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/teatrunk-com-chogm-road-full-time-social-media-manager-july-2020/
ANDROID AND WEB DEVELOPER,RAIKAR SOLUTIONS,Vasco,FREELANCE,Posted 6 years ago,https://startupgoa.org/job/raikar-solutions-freelance-android-and-web-developer/
CLIENT ACCOUNT MANAGER,Frontline Managed Services,Porvorim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/intelliteach-offshore-pvt-ltd-goa-full-time-client-account-manager/
FULL-STACK DEVELOPER,Bidtronix Pvt. Ltd.,Margao,PART-TIME,Posted 6 years ago,https://startupgoa.org/job/bidtronix-pvt-ltd-part-time-full-stack-developer/
SEO AND CONTENT WRITER,DigitalDrop,Vasco,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/digitaldrop-vasco-goa-full-time-web-designer-with-knowledge-of-seo/
JUNIOR WEB DEVELOPER,Ajency.in,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/ajency-in-panaji-full-time-junior-web-developer/
WEB DEVELOPER,Ajency.in,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/ajency-in-panaji-full-time-web-developer/
SOFTWARE TESTER / QA ASSOCIATE,Ajency.in,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/ajency-in-panaji-full-time-software-tester-qa-associate/
BLOG WRITER,Webware.io,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/webware-io-goa-full-time-blog-writer-2/
SENIOR SOFTWARE DEVELOPER,PlanQube Technologies,Verna,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/planqube-technologies-kesarwale-full-time-senior-software-development-engineer/
FEATURE CAMERAMAN,Lucid Trails,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/lucid-trails-panjim-full-time-feature-cameraman/
STUDIO ASSISTANT,Lucid Trails,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/lucid-trails-panjim-full-time-studio-assistant/
TELECALLER EXECUTIVE CUM OFFICE ASSISTANT,Lucid Trails,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/lucid-trails-panjim-full-time-telecaller-executive-cum-office-assistant/
PRODUCER CUM CONTENT WRITER,Lucid Trails,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/lucid-trails-panjim-full-time-content-writer/
SR. FULL STACK DEVELOPER,Lucid Trails,Panjim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/lucid-trails-panjim-full-time-sr-full-stack-developer/
L3- WINTEL ADMINISTRATOR,Zion HR Consultancy,Porvorim,FULL-TIME,Posted 6 years ago,https://startupgoa.org/job/zion-hr-consultancy-goa-full-time-l3-wintel-administrator/
FREELANCER – WEB DESIGNER REQUIRED FOR A PROJECT,VEGA ECOMMERCE PTY LTD,Margao,FREELANCE,Posted 6 years ago,https://startupgoa.org/job/vega-ecommerce-pty-ltd-freelance-full-time-internship-part-time-freelancer-web-designer-required-for-a-project/
